,flight_id,people_onboard,passengers_onboard,crew_onboard,people_dead,passenger_dead,crew_dead,ground,total_fatalities
2582,2582,92.0,86.0,6.0,91.0,85.0,6.0,0.0,91.0
2583,2583,23.0,18.0,5.0,23.0,18.0,5.0,0.0,23.0
2584,2584,104.0,98.0,6.0,104.0,98.0,6.0,0.0,104.0
2585,2585,20.0,15.0,5.0,20.0,15.0,5.0,0.0,20.0
2586,2586,39.0,36.0,3.0,39.0,36.0,3.0,0.0,39.0
2587,2587,28.0,23.0,5.0,27.0,23.0,4.0,0.0,27.0
2588,2588,9.0,6.0,3.0,6.0,5.0,1.0,0.0,6.0
2589,2589,38.0,34.0,4.0,1.0,0.0,1.0,0.0,1.0
2590,2590,19.0,15.0,4.0,19.0,15.0,4.0,0.0,19.0
2591,2591,23.0,17.0,6.0,23.0,17.0,6.0,0.0,23.0
2592,2592,48.0,45.0,3.0,16.0,14.0,2.0,1.0,17.0
2593,2593,112.0,106.0,6.0,112.0,106.0,6.0,0.0,112.0
2594,2594,22.0,13.0,9.0,22.0,13.0,9.0,0.0,22.0
2595,2595,25.0,21.0,4.0,25.0,21.0,4.0,0.0,25.0
2596,2596,18.0,15.0,3.0,18.0,15.0,3.0,0.0,18.0
2597,2597,3.0,2.0,1.0,3.0,2.0,1.0,0.0,3.0
2598,2598,107.0,96.0,11.0,43.0,35.0,8.0,0.0,43.0
2599,2599,6.0,2.0,4.0,6.0,2.0,4.0,0.0,6.0
2600,2600,10.0,9.0,1.0,4.0,4.0,0.0,0.0,4.0
2601,2601,18.0,14.0,4.0,18.0,14.0,4.0,0.0,18.0
2602,2602,115.0,108.0,7.0,115.0,108.0,7.0,0.0,115.0
2603,2603,7.0,5.0,2.0,7.0,5.0,2.0,0.0,7.0
2604,2604,34.0,32.0,2.0,34.0,32.0,2.0,0.0,34.0
2605,2605,9.0,0.0,9.0,9.0,0.0,9.0,25.0,34.0
2606,2606,122.0,115.0,7.0,122.0,115.0,7.0,0.0,122.0
2607,2607,25.0,19.0,6.0,22.0,17.0,5.0,0.0,22.0
2608,2608,13.0,10.0,3.0,8.0,6.0,2.0,0.0,8.0
2609,2609,18.0,15.0,3.0,9.0,6.0,3.0,0.0,9.0
2610,2610,11.0,10.0,1.0,11.0,10.0,1.0,0.0,11.0
2611,2611,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
2612,2612,32.0,29.0,3.0,32.0,29.0,3.0,0.0,32.0
2613,2613,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
2614,2614,47.0,,,47.0,,,0.0,47.0
2615,2615,87.0,76.0,11.0,82.0,72.0,10.0,4.0,86.0
2616,2616,81.0,71.0,10.0,81.0,71.0,10.0,0.0,81.0
2617,2617,118.0,112.0,6.0,118.0,112.0,6.0,0.0,118.0
2618,2618,20.0,18.0,2.0,5.0,3.0,2.0,0.0,5.0
2619,2619,13.0,8.0,5.0,13.0,8.0,5.0,0.0,13.0
2620,2620,86.0,79.0,7.0,3.0,3.0,0.0,0.0,3.0
2621,2621,10.0,0.0,10.0,10.0,0.0,10.0,0.0,10.0
2622,2622,67.0,60.0,7.0,52.0,50.0,2.0,0.0,52.0
2623,2623,19.0,17.0,2.0,19.0,17.0,2.0,0.0,19.0
2624,2624,84.0,,,1.0,1.0,0.0,0.0,1.0
2625,2625,38.0,32.0,6.0,38.0,32.0,6.0,0.0,38.0
2626,2626,18.0,14.0,4.0,18.0,14.0,4.0,0.0,18.0
2627,2627,44.0,36.0,8.0,30.0,23.0,7.0,0.0,30.0
2628,2628,156.0,148.0,8.0,156.0,148.0,8.0,0.0,156.0
2629,2629,31.0,27.0,4.0,26.0,22.0,4.0,0.0,26.0
2630,2630,34.0,31.0,3.0,34.0,31.0,3.0,0.0,34.0
2631,2631,29.0,26.0,3.0,25.0,22.0,3.0,0.0,25.0
2632,2632,102.0,93.0,9.0,102.0,93.0,9.0,0.0,102.0
2633,2633,4.0,3.0,1.0,4.0,3.0,1.0,0.0,4.0
2634,2634,8.0,6.0,2.0,1.0,0.0,1.0,0.0,1.0
2635,2635,11.0,8.0,3.0,11.0,8.0,3.0,0.0,11.0
2636,2636,31.0,27.0,4.0,31.0,27.0,4.0,0.0,31.0
2637,2637,1.0,0.0,1.0,0.0,0.0,0.0,22.0,22.0
2638,2638,13.0,8.0,5.0,10.0,6.0,4.0,0.0,10.0
2639,2639,108.0,108.0,8.0,108.0,100.0,8.0,0.0,108.0
2640,2640,9.0,7.0,2.0,9.0,7.0,2.0,0.0,9.0
2641,2641,45.0,40.0,5.0,29.0,24.0,5.0,0.0,29.0
2642,2642,174.0,164.0,10.0,174.0,164.0,10.0,0.0,174.0
2643,2643,4.0,3.0,1.0,4.0,3.0,1.0,0.0,4.0
2644,2644,53.0,49.0,4.0,37.0,36.0,1.0,0.0,37.0
2645,2645,8.0,7.0,1.0,1.0,1.0,0.0,0.0,1.0
2646,2646,68.0,63.0,5.0,60.0,55.0,5.0,0.0,60.0
2647,2647,27.0,24.0,3.0,27.0,24.0,3.0,0.0,27.0
2648,2648,22.0,,,22.0,,,0.0,22.0
2649,2649,35.0,31.0,4.0,35.0,31.0,4.0,0.0,35.0
2650,2650,11.0,10.0,1.0,11.0,10.0,1.0,0.0,11.0
2651,2651,76.0,61.0,15.0,62.0,53.0,9.0,0.0,62.0
2652,2652,155.0,148.0,7.0,155.0,148.0,7.0,0.0,155.0
2653,2653,26.0,22.0,4.0,26.0,22.0,4.0,0.0,26.0
2654,2654,61.0,55.0,6.0,43.0,40.0,3.0,2.0,45.0
2655,2655,133.0,122.0,11.0,10.0,10.0,0.0,0.0,10.0
2656,2656,13.0,11.0,2.0,13.0,11.0,2.0,0.0,13.0
2657,2657,45.0,42.0,3.0,40.0,37.0,3.0,0.0,40.0
2658,2658,176.0,163.0,13.0,103.0,97.0,6.0,0.0,103.0
2659,2659,5.0,2.0,3.0,5.0,2.0,3.0,0.0,5.0
2660,2660,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
2661,2661,4.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0
2662,2662,39.0,34.0,5.0,39.0,34.0,5.0,0.0,39.0
2663,2663,202.0,193.0,9.0,176.0,170.0,6.0,0.0,176.0
2664,2664,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
2665,2665,37.0,30.0,7.0,37.0,30.0,7.0,0.0,37.0
2666,2666,100.0,87.0,13.0,66.0,62.0,4.0,0.0,66.0
2667,2667,5.0,4.0,1.0,5.0,4.0,1.0,0.0,5.0
2668,2668,28.0,25.0,3.0,22.0,19.0,3.0,0.0,22.0
2669,2669,113.0,104.0,9.0,108.0,100.0,8.0,0.0,108.0
2670,2670,79.0,71.0,8.0,79.0,71.0,8.0,0.0,79.0
2671,2671,32.0,29.0,3.0,32.0,29.0,3.0,0.0,32.0
2672,2672,13.0,10.0,3.0,13.0,10.0,3.0,0.0,13.0
2673,2673,25.0,17.0,8.0,25.0,17.0,8.0,0.0,25.0
2674,2674,182.0,166.0,16.0,68.0,61.0,7.0,0.0,68.0
2675,2675,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
2676,2676,62.0,57.0,5.0,62.0,57.0,5.0,0.0,62.0
2677,2677,145.0,139.0,6.0,108.0,104.0,4.0,0.0,108.0
2678,2678,17.0,0.0,17.0,16.0,0.0,16.0,0.0,16.0
2679,2679,19.0,16.0,3.0,4.0,2.0,2.0,0.0,4.0
2680,2680,61.0,55.0,8.0,61.0,55.0,8.0,0.0,61.0
2681,2681,81.0,72.0,9.0,81.0,72.0,9.0,0.0,81.0
2682,2682,11.0,9.0,2.0,11.0,9.0,2.0,0.0,11.0
2683,2683,4.0,1.0,3.0,4.0,1.0,3.0,0.0,4.0
2684,2684,65.0,58.0,7.0,48.0,43.0,5.0,0.0,48.0
2685,2685,23.0,16.0,7.0,23.0,16.0,7.0,0.0,23.0
2686,2686,6.0,0.0,6.0,6.0,0.0,6.0,8.0,14.0
2687,2687,4.0,0.0,4.0,2.0,0.0,2.0,0.0,2.0
2688,2688,27.0,22.0,5.0,27.0,22.0,5.0,0.0,27.0
2689,2689,85.0,78.0,8.0,2.0,0.0,2.0,7.0,9.0
2690,2690,18.0,13.0,5.0,18.0,13.0,5.0,0.0,18.0
2691,2691,61.0,54.0,7.0,2.0,2.0,0.0,0.0,2.0
2692,2692,134.0,117.0,17.0,123.0,116.0,7.0,0.0,123.0
2693,2693,79.0,69.0,10.0,78.0,68.0,10.0,0.0,78.0
2694,2694,44.0,41.0,3.0,38.0,37.0,1.0,0.0,38.0
2695,2695,5.0,4.0,1.0,5.0,4.0,1.0,0.0,5.0
2696,2696,89.0,83.0,6.0,89.0,83.0,6.0,0.0,89.0
2697,2697,85.0,79.0,6.0,85.0,79.0,6.0,1.0,86.0
2698,2698,10.0,9.0,1.0,10.0,9.0,1.0,0.0,10.0
2699,2699,64.0,60.0,4.0,56.0,54.0,2.0,0.0,56.0
2700,2700,17.0,14.0,3.0,16.0,13.0,3.0,0.0,16.0
2701,2701,42.0,36.0,6.0,42.0,36.0,6.0,0.0,42.0
2702,2702,25.0,17.0,8.0,24.0,17.0,7.0,0.0,24.0
2703,2703,149.0,141.0,8.0,1.0,1.0,0.0,0.0,1.0
2704,2704,6.0,3.0,3.0,6.0,3.0,3.0,0.0,6.0
2705,2705,41.0,35.0,6.0,41.0,35.0,6.0,0.0,41.0
2706,2706,6.0,5.0,1.0,6.0,5.0,1.0,0.0,6.0
2707,2707,11.0,8.0,3.0,11.0,8.0,3.0,0.0,11.0
2708,2708,9.0,5.0,4.0,9.0,5.0,4.0,0.0,9.0
2709,2709,108.0,100.0,8.0,108.0,100.0,8.0,0.0,108.0
2710,2710,10.0,8.0,2.0,10.0,8.0,2.0,0.0,10.0
2711,2711,122.0,114.0,8.0,122.0,114.0,8.0,0.0,122.0
2712,2712,65.0,60.0,5.0,8.0,8.0,0.0,0.0,8.0
2713,2713,16.0,12.0,4.0,6.0,3.0,3.0,0.0,6.0
2714,2714,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
2715,2715,128.0,116.0,12.0,1.0,1.0,0.0,0.0,1.0
2716,2716,27.0,24.0,3.0,27.0,24.0,3.0,0.0,27.0
2717,2717,75.0,68.0,7.0,13.0,11.0,5.0,0.0,13.0
2718,2718,51.0,45.0,6.0,51.0,45.0,6.0,0.0,51.0
2719,2719,177.0,167.0,10.0,30.0,29.0,1.0,0.0,30.0
2720,2720,20.0,,,20.0,,,0.0,20.0
2721,2721,106.0,99.0,7.0,106.0,99.0,7.0,0.0,106.0
2722,2722,17.0,11.0,6.0,17.0,11.0,6.0,0.0,17.0
2723,2723,25.0,22.0,3.0,1.0,1.0,0.0,0.0,1.0
2724,2724,42.0,38.0,4.0,38.0,35.0,3.0,0.0,38.0
2725,2725,17.0,15.0,2.0,12.0,11.0,1.0,0.0,12.0
2726,2726,4.0,1.0,3.0,4.0,1.0,3.0,0.0,4.0
2727,2727,24.0,18.0,6.0,24.0,18.0,6.0,0.0,24.0
2728,2728,31.0,28.0,3.0,31.0,28.0,3.0,0.0,31.0
2729,2729,24.0,21.0,3.0,24.0,21.0,3.0,0.0,24.0
2730,2730,14.0,11.0,3.0,14.0,11.0,3.0,0.0,14.0
2731,2731,73.0,68.0,5.0,66.0,62.0,4.0,0.0,66.0
2732,2732,101.0,91.0,10.0,97.0,87.0,10.0,0.0,97.0
2733,2733,298.0,279.0,19.0,1.0,1.0,0.0,0.0,1.0
2734,2734,40.0,35.0,5.0,35.0,30.0,5.0,0.0,35.0
2735,2735,15.0,10.0,5.0,1.0,0.0,1.0,0.0,1.0
2736,2736,7.0,4.0,3.0,7.0,4.0,3.0,0.0,7.0
2737,2737,346.0,335.0,11.0,346.0,335.0,11.0,0.0,346.0
2738,2738,18.0,15.0,3.0,18.0,15.0,3.0,0.0,18.0
2739,2739,36.0,32.0,4.0,36.0,32.0,4.0,0.0,36.0
2740,2740,96.0,92.0,4.0,15.0,15.0,0.0,0.0,15.0
2741,2741,84.0,80.0,4.0,78.0,75.0,3.0,0.0,78.0
2742,2742,107.0,96.0,11.0,107.0,96.0,11.0,0.0,107.0
2743,2743,109.0,102.0,7.0,109.0,102.0,7.0,0.0,109.0
2744,2744,12.0,10.0,2.0,6.0,5.0,1.0,0.0,6.0
2745,2745,24.0,21.0,3.0,22.0,19.0,3.0,0.0,22.0
2746,2746,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
2747,2747,3.0,1.0,2.0,3.0,1.0,2.0,0.0,3.0
2748,2748,29.0,25.0,4.0,29.0,25.0,4.0,0.0,29.0
2749,2749,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
2750,2750,44.0,38.0,6.0,44.0,38.0,6.0,0.0,44.0
2751,2751,39.0,33.0,6.0,19.0,17.0,2.0,0.0,19.0
2752,2752,5.0,4.0,1.0,5.0,4.0,1.0,0.0,5.0
2753,2753,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
2754,2754,5.0,1.0,4.0,5.0,1.0,4.0,0.0,5.0
2755,2755,11.0,8.0,3.0,5.0,2.0,3.0,0.0,5.0
2756,2756,60.0,50.0,10.0,47.0,39.0,8.0,0.0,47.0
2757,2757,27.0,24.0,3.0,27.0,24.0,3.0,0.0,27.0
2758,2758,49.0,45.0,4.0,49.0,45.0,4.0,0.0,49.0
2759,2759,31.0,24.0,7.0,31.0,24.0,7.0,0.0,31.0
2760,2760,39.0,36.0,3.0,36.0,33.0,3.0,0.0,36.0
2761,2761,88.0,79.0,9.0,88.0,79.0,9.0,0.0,88.0
2762,2762,82.0,78.0,4.0,70.0,68.0,2.0,0.0,70.0
2763,2763,75.0,67.0,8.0,75.0,67.0,8.0,0.0,75.0
2764,2764,8.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0
2765,2765,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
2766,2766,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
2767,2767,38.0,32.0,6.0,38.0,32.0,6.0,0.0,38.0
2768,2768,8.0,5.0,3.0,1.0,1.0,0.0,0.0,1.0
2769,2769,157.0,144.0,13.0,59.0,55.0,4.0,0.0,59.0
2770,2770,24.0,21.0,3.0,2.0,0.0,2.0,0.0,2.0
2771,2771,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
2772,2772,92.0,85.0,7.0,92.0,85.0,7.0,0.0,92.0
2773,2773,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
2774,2774,18.0,11.0,7.0,13.0,11.0,2.0,0.0,13.0
2775,2775,191.0,182.0,9.0,191.0,182.0,9.0,0.0,191.0
2776,2776,5.0,4.0,1.0,5.0,4.0,1.0,0.0,5.0
2777,2777,54.0,53.0,1.0,54.0,53.0,1.0,0.0,54.0
2778,2778,19.0,15.0,4.0,7.0,7.0,0.0,0.0,7.0
2779,2779,77.0,71.0,6.0,77.0,71.0,6.0,0.0,77.0
2780,2780,33.0,28.0,5.0,33.0,28.0,5.0,0.0,33.0
2781,2781,24.0,21.0,3.0,24.0,213.0,3.0,0.0,24.0
2782,2782,9.0,6.0,3.0,9.0,6.0,3.0,0.0,9.0
2783,2783,21.0,17.0,4.0,21.0,17.0,4.0,0.0,21.0
2784,2784,14.0,10.0,4.0,14.0,10.0,4.0,0.0,14.0
2785,2785,9.0,0.0,9.0,9.0,0.0,9.0,0.0,9.0
2786,2786,16.0,14.0,2.0,16.0,14.0,2.0,0.0,16.0
2787,2787,42.0,38.0,4.0,42.0,38.0,4.0,0.0,42.0
2788,2788,30.0,27.0,3.0,2.0,1.0,1.0,0.0,2.0
2789,2789,16.0,14.0,2.0,5.0,3.0,2.0,0.0,5.0
2790,2790,33.0,29.0,4.0,33.0,29.0,4.0,0.0,33.0
2791,2791,40.0,35.0,5.0,40.0,35.0,5.0,0.0,40.0
2792,2792,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
2793,2793,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
2794,2794,15.0,13.0,2.0,15.0,13.0,2.0,0.0,15.0
2795,2795,26.0,20.0,6.0,26.0,20.0,6.0,0.0,26.0
2796,2796,55.0,50.0,5.0,55.0,50.0,5.0,0.0,55.0
2797,2797,6.0,4.0,2.0,5.0,3.0,2.0,0.0,5.0
2798,2798,12.0,10.0,2.0,7.0,6.0,1.0,0.0,7.0
2799,2799,16.0,12.0,4.0,16.0,12.0,4.0,0.0,16.0
2800,2800,330.0,314.0,16.0,155.0,150.0,5.0,0.0,155.0
2801,2801,23.0,19.0,4.0,23.0,19.0,4.0,0.0,23.0
2802,2802,64.0,59.0,5.0,1.0,1.0,0.0,0.0,1.0
2803,2803,15.0,11.0,4.0,1.0,0.0,1.0,3.0,4.0
2804,2804,124.0,116.0,8.0,113.0,107.0,6.0,0.0,113.0
2805,2805,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
2806,2806,4.0,0.0,4.0,2.0,0.0,2.0,0.0,2.0
2807,2807,40.0,35.0,5.0,40.0,35.0,5.0,0.0,40.0
2808,2808,75.0,70.0,5.0,27.0,27.0,0.0,0.0,27.0
2809,2809,188.0,181.0,7.0,188.0,181.0,7.0,0.0,188.0
2810,2810,20.0,17.0,3.0,20.0,17.0,3.0,0.0,20.0
2811,2811,131.0,124.0,7.0,0.0,0.0,0.0,0.0,0.0
2812,2812,11.0,6.0,5.0,11.0,6.0,5.0,0.0,11.0
2813,2813,38.0,34.0,4.0,23.0,21.0,2.0,0.0,23.0
2814,2814,128.0,117.0,11.0,126.0,115.0,11.0,0.0,126.0
2815,2815,32.0,28.0,4.0,10.0,7.0,3.0,0.0,10.0
2816,2816,34.0,28.0,6.0,27.0,24.0,3.0,0.0,27.0
2817,2817,9.0,6.0,3.0,1.0,1.0,0.0,0.0,1.0
2818,2818,61.0,57.0,4.0,25.0,21.0,4.0,1.0,26.0
2819,2819,60.0,50.0,10.0,60.0,50.0,10.0,0.0,60.0
2820,2820,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
2821,2821,6.0,2.0,4.0,6.0,2.0,4.0,5.0,11.0
2822,2822,11.0,8.0,3.0,11.0,8.0,3.0,0.0,11.0
2823,2823,67.0,63.0,4.0,67.0,63.0,4.0,0.0,67.0
2824,2824,120.0,115.0,5.0,75.0,71.0,4.0,0.0,75.0
2825,2825,9.0,8.0,1.0,9.0,8.0,1.0,0.0,9.0
2826,2826,38.0,33.0,5.0,38.0,33.0,5.0,0.0,38.0
2827,2827,22.0,18.0,4.0,15.0,11.0,4.0,0.0,15.0
2828,2828,50.0,46.0,4.0,19.0,18.0,1.0,0.0,19.0
2829,2829,48.0,45.0,3.0,3.0,2.0,1.0,0.0,3.0
2830,2830,20.0,11.0,9.0,20.0,11.0,9.0,0.0,20.0
2831,2831,6.0,5.0,1.0,6.0,5.0,1.0,0.0,6.0
2832,2832,9.0,8.0,1.0,9.0,8.0,1.0,0.0,9.0
2833,2833,82.0,67.0,15.0,82.0,67.0,15.0,0.0,82.0
2834,2834,6.0,4.0,2.0,6.0,4.0,2.0,0.0,6.0
2835,2835,61.0,56.0,5.0,61.0,56.0,5.0,1.0,62.0
2836,2836,7.0,6.0,1.0,7.0,6.0,1.0,0.0,7.0
2837,2837,10.0,7.0,3.0,7.0,4.0,3.0,0.0,7.0
2838,2838,42.0,36.0,6.0,34.0,28.0,6.0,0.0,34.0
2839,2839,40.0,36.0,4.0,40.0,36.0,4.0,0.0,40.0
2840,2840,11.0,9.0,2.0,9.0,7.0,2.0,0.0,9.0
2841,2841,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
2842,2842,6.0,1.0,5.0,3.0,1.0,2.0,0.0,3.0
2843,2843,124.0,104.0,10.0,24.0,15.0,9.0,0.0,24.0
2844,2844,11.0,10.0,1.0,5.0,5.0,0.0,0.0,5.0
2845,2845,9.0,5.0,4.0,6.0,3.0,3.0,0.0,6.0
2846,2846,22.0,18.0,4.0,19.0,15.0,4.0,0.0,19.0
2847,2847,111.0,100.0,11.0,111.0,100.0,11.0,7.0,118.0
2848,2848,4.0,3.0,1.0,4.0,3.0,1.0,0.0,4.0
2849,2849,16.0,14.0,2.0,5.0,4.0,1.0,0.0,5.0
2850,2850,50.0,45.0,5.0,1.0,1.0,0.0,0.0,1.0
2851,2851,34.0,31.0,3.0,34.0,31.0,3.0,0.0,34.0
2852,2852,12.0,11.0,1.0,12.0,11.0,1.0,0.0,12.0
2853,2853,88.0,81.0,7.0,37.0,35.0,2.0,0.0,37.0
2854,2854,10.0,8.0,2.0,4.0,4.0,0.0,0.0,4.0
2855,2855,17.0,7.0,10.0,17.0,7.0,10.0,0.0,17.0
2856,2856,52.0,46.0,6.0,52.0,46.0,6.0,0.0,52.0
2857,2857,87.0,77.0,10.0,14.0,14.0,0.0,3.0,17.0
2858,2858,45.0,35.0,10.0,45.0,35.0,10.0,0.0,45.0
2859,2859,45.0,33.0,12.0,45.0,33.0,12.0,1.0,46.0
2860,2860,11.0,10.0,1.0,11.0,10.0,1.0,0.0,11.0
2861,2861,258.0,,,7.0,,,0.0,7.0
2862,2862,17.0,,,17.0,,,0.0,17.0
2863,2863,79.0,73.0,6.0,76.0,70.0,6.0,0.0,76.0
2864,2864,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
2865,2865,32.0,28.0,4.0,12.0,12.0,0.0,0.0,12.0
2866,2866,59.0,55.0,4.0,59.0,55.0,4.0,0.0,59.0
2867,2867,20.0,15.0,5.0,1.0,1.0,0.0,0.0,1.0
2868,2868,18.0,4.0,14.0,18.0,4.0,14.0,0.0,18.0
2869,2869,4.0,3.0,1.0,3.0,2.0,1.0,0.0,3.0
2870,2870,68.0,58.0,10.0,68.0,58.0,10.0,0.0,68.0
2871,2871,64.0,55.0,9.0,64.0,55.0,9.0,0.0,64.0
2872,2872,176.0,162.0,14.0,176.0,162.0,14.0,0.0,176.0
2873,2873,154.0,146.0,8.0,154.0,146.0,8.0,0.0,154.0
2874,2874,20.0,15.0,5.0,15.0,12.0,3.0,0.0,15.0
2875,2875,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
2876,2876,73.0,48.0,25.0,73.0,48.0,25.0,0.0,73.0
2877,2877,3.0,0.0,3.0,3.0,0.0,3.0,113.0,116.0
2878,2878,95.0,89.0,6.0,95.0,89.0,6.0,0.0,95.0
2879,2879,7.0,5.0,2.0,2.0,0.0,2.0,0.0,2.0
2880,2880,38.0,33.0,5.0,29.0,25.0,4.0,0.0,29.0
2881,2881,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
2882,2882,50.0,46.0,4.0,50.0,46.0,4.0,0.0,50.0
2883,2883,73.0,67.0,6.0,73.0,67.0,6.0,0.0,73.0
2884,2884,10.0,8.0,2.0,3.0,3.0,1.0,0.0,3.0
2885,2885,7.0,4.0,3.0,7.0,4.0,3.0,0.0,7.0
2886,2886,55.0,50.0,5.0,48.0,44.0,4.0,0.0,48.0
2887,2887,8.0,3.0,5.0,8.0,3.0,5.0,0.0,8.0
2888,2888,53.0,44.0,9.0,53.0,44.0,9.0,19.0,72.0
2889,2889,19.0,14.0,5.0,19.0,14.0,5.0,0.0,19.0
2890,2890,4.0,2.0,2.0,4.0,2.0,2.0,0.0,4.0
2891,2891,5.0,0.0,5.0,5.0,0.0,5.0,0.0,5.0
2892,2892,90.0,82.0,8.0,90.0,82.0,8.0,0.0,90.0
2893,2893,12.0,9.0,3.0,12.0,9.0,3.0,0.0,12.0
2894,2894,22.0,19.0,3.0,22.0,19.0,3.0,0.0,22.0
2895,2895,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0
2896,2896,5.0,2.0,3.0,4.0,2.0,2.0,0.0,4.0
2897,2897,98.0,92.0,6.0,77.0,76.0,1.0,0.0,77.0
2898,2898,10.0,7.0,3.0,4.0,2.0,2.0,0.0,4.0
2899,2899,21.0,17.0,3.0,19.0,16.0,3.0,0.0,19.0
2900,2900,44.0,38.0,6.0,44.0,38.0,6.0,0.0,44.0
2901,2901,4.0,0.0,4.0,2.0,0.0,2.0,0.0,2.0
2902,2902,644.0,614.0,30.0,583.0,560.0,23.0,0.0,583.0
2903,2903,23.0,20.0,3.0,15.0,13.0,2.0,0.0,15.0
2904,2904,27.0,23.0,4.0,8.0,5.0,3.0,0.0,8.0
2905,2905,85.0,81.0,4.0,62.0,60.0,2.0,8.0,70.0
2906,2906,35.0,31.0,4.0,35.0,31.0,4.0,0.0,35.0
2907,2907,21.0,15.0,6.0,21.0,15.0,6.0,0.0,21.0
2908,2908,28.0,22.0,6.0,28.0,22.0,6.0,0.0,28.0
2909,2909,54.0,50.0,4.0,54.0,50.0,4.0,0.0,54.0
2910,2910,9.0,0.0,9.0,9.0,0.0,9.0,0.0,9.0
2911,2911,6.0,1.0,5.0,6.0,1.0,5.0,0.0,6.0
2912,2912,25.0,22.0,3.0,4.0,4.0,0.0,1.0,5.0
2913,2913,69.0,59.0,10.0,67.0,57.0,10.0,0.0,67.0
2914,2914,18.0,16.0,2.0,18.0,16.0,2.0,0.0,18.0
2915,2915,15.0,13.0,2.0,12.0,10.0,2.0,0.0,12.0
2916,2916,16.0,0.0,16.0,16.0,0.0,16.0,0.0,16.0
2917,2917,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
2918,2918,7.0,,,6.0,,,0.0,6.0
2919,2919,30.0,25.0,5.0,30.0,25.0,5.0,0.0,30.0
2920,2920,40.0,34.0,6.0,40.0,34.0,6.0,0.0,40.0
2921,2921,5.0,2.0,3.0,5.0,2.0,3.0,0.0,5.0
2922,2922,82.0,75.0,7.0,38.0,31.0,7.0,0.0,38.0
2923,2923,40.0,36.0,4.0,25.0,,,0.0,25.0
2924,2924,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0
2925,2925,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
2926,2926,2.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0
2927,2927,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
2928,2928,33.0,29.0,4.0,33.0,29.0,4.0,0.0,33.0
2929,2929,13.0,11.0,2.0,13.0,11.0,2.0,0.0,13.0
2930,2930,19.0,16.0,3.0,19.0,16.0,3.0,0.0,19.0
2931,2931,4.0,0.0,4.0,4.0,0.0,4.0,0.0,4.0
2932,2932,20.0,0.0,20.0,20.0,0.0,20.0,0.0,20.0
2933,2933,53.0,45.0,8.0,29.0,21.0,8.0,0.0,29.0
2934,2934,79.0,69.0,10.0,34.0,26.0,8.0,0.0,34.0
2935,2935,26.0,24.0,2.0,6.0,4.0,2.0,0.0,6.0
2936,2936,37.0,33.0,4.0,24.0,,,0.0,24.0
2937,2937,13.0,12.0,1.0,13.0,12.0,1.0,0.0,13.0
2938,2938,5.0,2.0,3.0,5.0,2.0,3.0,0.0,5.0
2939,2939,164.0,156.0,8.0,131.0,125.0,6.0,0.0,131.0
2940,2940,79.0,74.0,5.0,46.0,41.0,5.0,0.0,46.0
2941,2941,32.0,28.0,4.0,32.0,28.0,4.0,0.0,32.0
2942,2942,165.0,159.0,6.0,59.0,59.0,0.0,0.0,59.0
2943,2943,100.0,93.0,7.0,100.0,93.0,7.0,0.0,100.0
2944,2944,19.0,18.0,1.0,17.0,16.0,1.0,0.0,17.0
2945,2945,23.0,18.0,5.0,17.0,13.0,4.0,0.0,17.0
2946,2946,13.0,0.0,13.0,13.0,0.0,13.0,0.0,13.0
2947,2947,29.0,26.0,3.0,29.0,26.0,3.0,0.0,29.0
2948,2948,3.0,0.0,3.0,3.0,0.0,3.0,0.0,3.0
2949,2949,57.0,52.0,5.0,36.0,35.0,1.0,0.0,36.0
2950,2950,10.0,9.0,1.0,5.0,5.0,0.0,0.0,5.0
