,flight_id,causes,date,route_simple
1833,1833,Sin datos,1960-06-10,Georgia
1834,1834,Sin datos,1960-06-10,Qld. Australia
1835,1835,Sin datos,1960-06-14,Alaska
1836,1836,Sin datos,1960-06-24,Brazil
1837,1837,Sin datos,1960-07-06,New Jersey
1838,1838,Sin datos,1960-07-10,Persian Gulf
1839,1839,Sin datos,1960-07-11,Ecuador
1840,1840,Sin datos,1960-07-14,Philippines
1841,1841,Sin datos,1960-07-15,Ethiopia
1842,1842,Sin datos,1960-07-16,Denmark
1843,1843,Sin datos,1960-07-19,Zaire
1844,1844,Sin datos,1960-07-20,Russia
1845,1845,Sin datos,1960-07-27,Illinois
1846,1846,Sin datos,1960-07-31,Italy
1847,1847,Sin datos,1960-08-01,Bolivia
1848,1848,Sin datos,1960-08-17,Ukraine
1849,1849,Sin datos,1960-08-17,Morocco
1850,1850,Sin datos,1960-08-24,Greece
1851,1851,Sin datos,1960-08-29,Senegal
1852,1852,Sin datos,1960-09-02,Russia
1853,1853,Sin datos,1960-09-07,Uruguay
1854,1854,Sin datos,1960-09-19,Mariana Islands
1855,1855,Sin datos,1960-09-22,Okinawa
1856,1856,Sin datos,1960-09-22,Quebec Canada
1857,1857,Sin datos,1960-09-26,Russia
1858,1858,Sin datos,1960-09-28,Mexico
1859,1859,Sin datos,1960-09-29,Italy
1860,1860,Aves,1960-10-04,Massachusetts
1861,1861,Sin datos,1960-10-14,Italy
1862,1862,Sin datos,1960-10-15,Utah
1863,1863,Sin datos,1960-10-21,Russia
1864,1864,Sin datos,1960-10-28,Montana
1865,1865,Sin datos,1960-10-29,Florida
1866,1866,Sin datos,1960-10-29,Ohio
1867,1867,Sin datos,1960-11-05,Nepal
1868,1868,Sin datos,1960-11-07,Ecuador
1869,1869,Sin datos,1960-11-23,Philippines
1870,1870,Sin datos,1960-12-04,Russia
1871,1871,Sin datos,1960-12-07,Brazil
1872,1872,Sin datos,1960-12-11,Argentina
1873,1873,Sin datos,1960-12-16,New York
1874,1874,Sin datos,1960-12-17,West Germany
1875,1875,Sin datos,1960-12-22,Philippines
1876,1876,Sin datos,1960-12-26,Russia
1877,1877,Sin datos,1961-01-02,Czechoslovakia
1878,1878,Piloto indispuesto,1961-01-03,Finland
1879,1879,Sin datos,1961-01-19,New York (Idlewild)
1880,1880,Sin datos,1961-01-22,Midway Island Naval Air Station
1881,1881,Sin datos,1961-01-24,Indonesia
1882,1882,Sin datos,1961-01-26,Newfoundland
1883,1883,Sin datos,1961-01-28,New York
1884,1884,Sin datos,1961-02-03,Indonesia
1885,1885,Sin datos,1961-02-15,Belgium
1886,1886,Sin datos,1961-03-09,Venezuela
1887,1887,Sin datos,1961-03-25,Brazil
1888,1888,Sin datos,1961-03-28,Germany
1889,1889,Sin datos,1961-04-03,Chile
1890,1890,Sin datos,1961-04-18,Hong Kong
1891,1891,Sin datos,1961-05-10,Algeria
1892,1892,Sin datos,1961-05-24,Washington
1893,1893,Sin datos,1961-05-29,Singapore
1894,1894,Sin datos,1961-05-30,Portugal
1895,1895,Sin datos,1961-06-12,Egypt
1896,1896,Sin datos,1961-06-13,Cameroon
1897,1897,Sin datos,1961-06-17,Nigeria
1898,1898,Sin datos,1961-06-30,Argentina
1899,1899,Sin datos,1961-07-08,Russia
1900,1900,Sin datos,1961-07-10,USSR
1901,1901,Sin datos,1961-07-11,Colorado
1902,1902,Sin datos,1961-07-12,Morocco
1903,1903,Sin datos,1961-07-19,Argentina
1904,1904,Error de tráfico aéreo,1961-07-21,Alaska
1905,1905,Sin datos,1961-08-06,Hungary
1906,1906,Sin datos,1961-08-09,Norway
1907,1907,Sin datos,1961-08-29,Greenland
1908,1908,Sin datos,1961-09-01,Illinois
1909,1909,Sin datos,1961-09-05,Ethiopia
1910,1910,Sin datos,1961-09-06,Brazil
1911,1911,Sin datos,1961-09-06,Costa Rica
1912,1912,Sin datos,1961-09-10,Ireland
1913,1913,Sin datos,1961-09-12,Morocco
1914,1914,Sin datos,1961-09-17,Illinois
1915,1915,Sin datos,1961-09-17,Zambia
1916,1916,Sin datos,1961-09-23,Turkey
1917,1917,Sin datos,1961-10-07,France
1918,1918,Sin datos,1961-10-10,Libya
1919,1919,Sin datos,1961-11-01,Guernsey
1920,1920,Sin datos,1961-11-01,Brazil
1921,1921,Sin datos,1961-11-08,Virginia
1922,1922,Sin datos,1961-11-11,Off Puerto Rico
1923,1923,Sin datos,1961-11-21,New Zealand
1924,1924,Sin datos,1961-11-22,Zimbabwe
1925,1925,Sin datos,1961-11-23,Sao Tomé
1926,1926,Sin datos,1961-11-23,Brazil
1927,1927,Sin datos,1961-11-30,Australia
1928,1928,Sin datos,1961-12-04,Germany
1929,1929,Sin datos,1961-12-12,Belgium
1930,1930,Sin datos,1961-12-15,Nicaragua
1931,1931,Sin datos,1961-12-17,Russia
1932,1932,Sin datos,1961-12-21,Turkey
1933,1933,Sin datos,1961-12-24,Alaska
1934,1934,Sin datos,1961-12-29,Indonesia
1935,1935,Sin datos,1961-12-31,Russia
1936,1936,Sin datos,1962-01-13,Ethiopia
1937,1937,Sin datos,1962-01-22,Bolivia
1938,1938,Sin datos,1962-01-27,USSR
1939,1939,Sin datos,1962-02-04,Peru
1940,1940,Sin datos,1962-02-25,Venezuela
1941,1941,Sin datos,1962-02-25,Colombia
1942,1942,Sin datos,1962-03-01,New York
1943,1943,Sin datos,1962-03-04,Cameroon
1944,1944,Sin datos,1962-03-06,South Africa
1945,1945,Sin datos,1962-03-08,France
1946,1946,Sin datos,1962-03-08,Italy
1947,1947,Sin datos,1962-03-08,Turkey
1948,1948,Sin datos,1962-03-15,Philippine Sea
1949,1949,Sin datos,1962-03-15,Alaska
1950,1950,Sin datos,1962-03-20,Algeria
1951,1951,Sin datos,1962-03-27,Cuba
1952,1952,Sin datos,1962-04-06,Colombia
1953,1953,Sin datos,1962-04-19,Hong Kong
1954,1954,Sin datos,1962-04-22,Colombia
1955,1955,Sin datos,1962-05-06,England
1956,1956,Sin datos,1962-05-08,Burma
1957,1957,Sin datos,1962-05-09,Brazil
1958,1958,Sin datos,1962-05-12,Greenland
1959,1959,Sin datos,1962-05-15,Egypt
1960,1960,Sin datos,1962-05-17,Kenya
1961,1961,Sabotaje o terrorismo,1962-05-22,Missouri
1962,1962,Sin datos,1962-05-22,West Germany
1963,1963,Sin datos,1962-05-24,Russia
1964,1964,Sin datos,1962-06-03,France
1965,1965,Sin datos,1962-06-04,Bulgaria
1966,1966,Sin datos,1962-06-22,West Indies
1967,1967,Sin datos,1962-06-28,Russia
1968,1968,Sin datos,1962-06-30,USSR
1969,1969,Sin datos,1962-07-06,USSR
1970,1970,Sin datos,1962-07-07,India
1971,1971,Sin datos,1962-07-09,Italy
1972,1972,Sin datos,1962-07-15,Pakistan
1973,1973,Sin datos,1962-07-16,India
1974,1974,Sin datos,1962-07-19,Thailand
1975,1975,Sin datos,1962-07-22,Hawaii
1976,1976,Sin datos,1962-07-28,Russia
1977,1977,Sin datos,1962-07-30,France
1978,1978,Sin datos,1962-08-01,Nepal
1979,1979,Sin datos,1962-08-20,Brazil
1980,1980,Sin datos,1962-08-23,Colombia
1981,1981,Sin datos,1962-08-24,Peru
1982,1982,Sin datos,1962-09-03,Japan
1983,1983,Sin datos,1962-09-03,USSR
1984,1984,Sin datos,1962-09-04,Ohio
1985,1985,Sin datos,1962-09-10,Bolivia
1986,1986,Sin datos,1962-09-10,Czechoslovakia
1987,1987,Sin datos,1962-09-10,Washington
1988,1988,Sin datos,1962-09-18,Russia
1989,1989,Sin datos,1962-09-20, Katanga
1990,1990,Sin datos,1962-09-21,India
1991,1991,Sin datos,1962-09-23,North Atlantic Ocean
1992,1992,Sin datos,1962-10-10,Canada
1993,1993,Sin datos,1962-10-10,Czechoslovakia
1994,1994,Sin datos,1962-10-12,Philippines
1995,1995,Sin datos,1962-10-12,Spain
1996,1996,Sin datos,1962-10-19,Connecticut
1997,1997,Sin datos,1962-10-25,Russia
1998,1998,Sin datos,1962-11-10,South Vietnam
1999,1999,Sin datos,1962-11-19,Japan
2000,2000,Aves,1962-11-23,Maryland
2001,2001,Sin datos,1962-11-23,Sao Tomé & Principe
2002,2002,Sin datos,1962-11-23,France
2003,2003,Sin datos,1962-11-26,Brazil
2004,2004,Sin datos,1962-11-27,Peru
2005,2005,Sin datos,1962-11-30,New York
2006,2006,Sin datos,1962-12-06,Colombia
2007,2007,Sin datos,1962-12-14,Brazil
2008,2008,Piloto indispuesto,1962-12-14,California
2009,2009,Tormenta eléctrica,1962-12-19,Poland
2010,2010,Sin datos,1962-12-20,Okinawa
2011,2011,Sin datos,1962-12-22,Brazil
2012,2012,Sin datos,1962-12-28,The Netherlands
2013,2013,Sin datos,1962-12-29,France
2014,2014,Sin datos,1963-01-14,Alaska
2015,2015,Sin datos,1963-01-14,Russia
2016,2016,Sin datos,1963-01-15,Brazil
2017,2017,Sin datos,1963-01-17,Utah
2018,2018,Sin datos,1963-01-26,Alaska
2019,2019,Sin datos,1963-01-29,Missouri
2020,2020,Sin datos,1963-01-30,Maryland
2021,2021,Sin datos,1963-02-01,Turkey
2022,2022,Sin datos,1963-02-03,California
2023,2023,Sin datos,1963-02-08,Russia
2024,2024,Sin datos,1963-02-12,Florida
2025,2025,Sin datos,1963-02-25,Canada
2026,2026,Sin datos,1963-02-28,Massachusetts
2027,2027,Sin datos,1963-03-02,Philippines
2028,2028,Sin datos,1963-03-05,Turkmenistan
2029,2029,Sin datos,1963-03-05,Tennesee
2030,2030,Sin datos,1963-03-15,Iran
2031,2031,Sin datos,1963-03-15,Peru
2032,2032,Sin datos,1963-03-20,Italy
2033,2033,Sin datos,1963-03-23,Japan
2034,2034,Sin datos,1963-03-30,Italy
2035,2035,Sin datos,1963-04-04,Russia
2036,2036,Sin datos,1963-04-14,Norway
2037,2037,Sin datos,1963-05-03,Brazil
2038,2038,Sin datos,1963-05-03,Cameroon
2039,2039,Sin datos,1963-05-12,Egypt
2040,2040,Sin datos,1963-06-03,Alaska
2041,2041,Sin datos,1963-06-03,India
2042,2042,Sin datos,1963-06-10,Burma
2043,2043,Sin datos,1963-06-16,Chile
2044,2044,Sin datos,1963-06-16,Hungary
2045,2045,Sin datos,1963-06-23,West Germany
2046,2046,Sin datos,1963-07-01,Brazil
2047,2047,Sin datos,1963-07-02,New York
2048,2048,Sin datos,1963-07-03,New Zealand
2049,2049,Sin datos,1963-07-13,Russia
2050,2050,Sin datos,1963-07-15,Madagascar
2051,2051,Sin datos,1963-07-17,Laos
2052,2052,Sin datos,1963-07-27,India
2053,2053,Sin datos,1963-08-04,Brazil
2054,2054,Sin datos,1963-08-10,Greenland
2055,2055,Tormenta eléctrica,1963-08-12,France
2056,2056,Sin datos,1963-08-14,Montana
2057,2057,Sin datos,1963-08-17,Japan
2058,2058,Sin datos,1963-08-21,Russia
2059,2059,Sin datos,1963-08-24,Russia
2060,2060,Sin datos,1963-08-28,Florida
2061,2061,Sin datos,1963-09-02,Northeast Laos
2062,2062,Fuego en la cabina,1963-09-04,Switzerland
2063,2063,Sin datos,1963-09-11,India
2064,2064,Sin datos,1963-09-12,France
2065,2065,Sin datos,1963-09-22,Deleware
2066,2066,Sin datos,1963-10-09,France
2067,2067,Sin datos,1963-10-14,New York
2068,2068,Sin datos,1963-10-18,Egypt
2069,2069,Sin datos,1963-10-20,Russia
2070,2070,Sin datos,1963-10-22,England
2071,2071,Sin datos,1963-11-08,Finland
2072,2072,Sin datos,1963-11-29,Canada
2073,2073,Sin datos,1963-12-07,Colorado
2074,2074,Tormenta eléctrica,1963-12-08,Maryland
2075,2075,Sin datos,1963-12-12,Afghanistan
2076,2076,Sin datos,1963-12-15,Egypt
2077,2077,Sin datos,1963-12-17,California
2078,2078,Fuego en la cabina,1964-01-09,Argentina
2079,2079,Sin datos,1964-02-03,Turkey
2080,2080,Sin datos,1964-02-03,Florida
2081,2081,Sin datos,1964-02-04,Bolivia
2082,2082,Sin datos,1964-02-18,India
2083,2083,Sin datos,1964-02-21,Philippines
2084,2084,Sin datos,1964-02-25,Louisiana
2085,2085,Sin datos,1964-02-27,Japan
2086,2086,Sin datos,1964-02-29,Austria
2087,2087,Sin datos,1964-03-01,Nevada
2088,2088,Sin datos,1964-03-04,India
2089,2089,Sin datos,1964-03-08,Chicago Illinois
2090,2090,Sin datos,1964-03-08,Colombia
2091,2091,Sin datos,1964-03-10,Massachutes
2092,2092,Sin datos,1964-03-12,Montana
2093,2093,Sin datos,1964-03-20,North Carolina
2094,2094,Sin datos,1964-03-28,Italy
2095,2095,Sin datos,1964-03-28,North Pacific Ocean
2096,2096,Sin datos,1964-04-12,Somalia
2097,2097,Sin datos,1964-04-17,Saudi Arabia
2098,2098,Sin datos,1964-04-17,Alaska
2099,2099,Sin datos,1964-04-18,Ohio
2100,2100,Sabotaje o terrorismo,1964-05-07,California
2101,2101,Sin datos,1964-05-08,Peru
2102,2102,Sin datos,1964-05-11,Spain
2103,2103,Sin datos,1964-05-11,Philippines
2104,2104,Sin datos,1964-05-20,Philippines
2105,2105,Sin datos,1964-05-27,Brazil
2106,2106,Sin datos,1964-06-13,Saudia Arabia
2107,2107,Sin datos,1964-06-20,Taiwan
2108,2108,Sin datos,1964-06-21,Spain
2109,2109,Sin datos,1964-07-08,Tennessee
2110,2110,Fuego en la cabina,1964-07-09,Tennesee
2111,2111,Sin datos,1964-07-15,Germany
2112,2112,Sin datos,1964-07-16,Virginia
2113,2113,Sin datos,1964-07-31,Tennesee
2114,2114,Sin datos,1964-08-22,Bolivia
2115,2115,Sin datos,1964-09-02,Russia
2116,2116,Sin datos,1964-09-04,Thailand
2117,2117,Sin datos,1964-09-04,Brazil
2118,2118,Sin datos,1964-09-15,Colombia
2119,2119,Sin datos,1964-10-02,Ethiopia
2120,2120,Sin datos,1964-10-02,Spain
2121,2121,Sin datos,1964-10-09,Romania
2122,2122,Sin datos,1964-10-19,Yugoslavia
2123,2123,Sin datos,1964-10-27,California
2124,2124,Sin datos,1964-11-03,Colorado
2125,2125,Sin datos,1964-11-15,Nevada
2126,2126,Sin datos,1964-11-17,Canada
2127,2127,Sin datos,1964-11-20,Sweden
2128,2128,Sin datos,1964-11-23,Italy
2129,2129,Sin datos,1964-11-29,Democratic Republic of the Congo
2130,2130,Sabotaje o terrorismo,1964-12-08,Bolivia
2131,2131,Sin datos,1964-12-11,South Vietnam
2132,2132,Sin datos,1964-12-21,Philippines
2133,2133,Sin datos,1964-12-24,Peru
2134,2134,Sin datos,1964-12-24,California
2135,2135,Sin datos,1964-12-29,Costa Rica
2136,2136,Sin datos,1964-12-30,Michigan
2137,2137,Sin datos,1965-01-02,Russia
2138,2138,Sin datos,1965-01-03,Kazakhstan
2139,2139,Sin datos,1965-01-16,Kansas
2140,2140,Sin datos,1965-01-17,Mexico
2141,2141,Sin datos,1965-01-22,Mt. Helmos. Greece
2142,2142,Sin datos,1965-02-06,Chile
2143,2143,Error de tráfico aéreo,1965-02-08,New York
2144,2144,Sin datos,1965-02-13,Azerbaijan
2145,2145,Sin datos,1965-02-13,Florida
2146,2146,Sin datos,1965-03-02,Russia
2147,2147,Sin datos,1965-03-08,Russia
2148,2148,Sin datos,1965-03-08,Philippines
2149,2149,Sin datos,1965-03-17,Canada
2150,2150,Sin datos,1965-03-18,Canada
2151,2151,Sin datos,1965-03-20,Russia
2152,2152,Sin datos,1965-03-22,Colombia
2153,2153,Sin datos,1965-03-23,Puerto Rico
2154,2154,Sin datos,1965-03-26,Pakistan
2155,2155,Sin datos,1965-03-31,Morocco
2156,2156,Sin datos,1965-04-10,Syria
2157,2157,Sin datos,1965-04-14,UK
2158,2158,Sin datos,1965-04-23,Washington
2159,2159,Sin datos,1965-05-05,SpainCanary Islands
2160,2160,Sin datos,1965-05-20,Egypt
2161,2161,Sin datos,1965-05-27,Canada
2162,2162,Sin datos,1965-06-15,Georgia
2163,2163,Sin datos,1965-06-25,California
2164,2164,Sin datos,1965-06-28,California
2165,2165,Sin datos,1965-07-01,Missouri
2166,2166,Sin datos,1965-07-06,England
2167,2167,Sin datos,1965-07-07,Egypt
2168,2168,Sin datos,1965-07-08,Canada
2169,2169,Sin datos,1965-07-11,Massachusetts
2170,2170,Sin datos,1965-07-15,Virgin Islands
2171,2171,Sin datos,1965-07-25,Philippines
2172,2172,Sin datos,1965-08-04,Panama
2173,2173,Sin datos,1965-08-12,Brazil
2174,2174,Sin datos,1965-08-16,Illinois
2175,2175,Sin datos,1965-08-20,Belgium
2176,2176,Sin datos,1965-08-24,Hong Kong
2177,2177,Sin datos,1965-09-04,Alaska
2178,2178,Sin datos,1965-09-11,Phillipines
2179,2179,Sin datos,1965-09-14,Ethiopia
2180,2180,Sin datos,1965-09-16,South Vietnam
2181,2181,Sin datos,1965-09-16,Ecuador
2182,2182,Sin datos,1965-09-17,Montserrat
2183,2183,Sin datos,1965-09-27,Vietnam
2184,2184,Sin datos,1965-10-08,Pakistan
2185,2185,Sin datos,1965-10-17,Colombia
2186,2186,Sin datos,1965-10-18,Vietnam
2187,2187,Sin datos,1965-10-20,Philippines
2188,2188,Sin datos,1965-10-27,England
2189,2189,Sin datos,1965-11-02,French Somaliland
2190,2190,Sin datos,1965-11-03,Costa Rica
2191,2191,Sin datos,1965-11-08,Kentucky
2192,2192,Sin datos,1965-11-08,Colombia
2193,2193,Sin datos,1965-11-10,Russia
2194,2194,Sin datos,1965-11-11,Utah
2195,2195,Sin datos,1965-11-14,California
2196,2196,Sin datos,1965-11-27,Utah
2197,2197,Sin datos,1965-12-04,New York
2198,2198,Sin datos,1965-12-07,Canary Islands
2199,2199,Sin datos,1965-12-11,South Vietnam
2200,2200,Sin datos,1965-12-16,Philippines
2201,2201,Sin datos,1966-01-01,Indonesia
2202,2202,Sin datos,1966-01-01,Russia
2203,2203,Sin datos,1966-01-09,Colombia
2204,2204,Sin datos,1966-01-14,Uzbekistan
2205,2205,Sin datos,1966-01-15,Colombia
2206,2206,Sin datos,1966-01-17,Spain
2207,2207,Sin datos,1966-01-22,Haiti
2208,2208,Sin datos,1966-01-24,Switzerland
2209,2209,Sin datos,1966-01-25,South Vietnam
2210,2210,Sin datos,1966-01-28,Germany
2211,2211,Sin datos,1966-02-04,Japan
2212,2212,Sin datos,1966-02-07,India
2213,2213,Sin datos,1966-02-15,India
2214,2214,Sin datos,1966-02-16,Russia
2215,2215,Sin datos,1966-02-16,Russia
2216,2216,Sin datos,1966-02-18,Italy
2217,2217,Sin datos,1966-03-04,Japan
2218,2218,Sin datos,1966-03-05,Japan
2219,2219,Sin datos,1966-03-10,Greece
2220,2220,Sin datos,1966-03-10,Alaska
2221,2221,Sin datos,1966-03-18,Egypt
2222,2222,Sin datos,1966-03-20,Paraguay
2223,2223,Piloto indispuesto,1966-04-22,Oklahoma
2224,2224,Sin datos,1966-04-23,Azerbaijan
2225,2225,Sin datos,1966-04-27,Peru
2226,2226,Sin datos,1966-05-04,South Vietnam
2227,2227,Sin datos,1966-06-20,Canada
2228,2228,Sin datos,1966-06-29,Philippines
2229,2229,Sin datos,1966-07-04,New Zealand
2230,2230,Sin datos,1966-07-11,Chile
2231,2231,Sin datos,1966-07-11,Colorado
2232,2232,Sin datos,1966-07-15,Pakistan
2233,2233,Sin datos,1966-07-24,Indiana
2234,2234,Sin datos,1966-08-03,Bolivia
2235,2235,Sin datos,1966-08-06,Nebraska
2236,2236,Sin datos,1966-08-11,Romania
2237,2237,Sin datos,1966-08-17,Argentina
2238,2238,Sin datos,1966-08-17,South Vietnam
2239,2239,Sin datos,1966-08-21,Alaska
2240,2240,Sin datos,1966-09-01,Yugoslavia
2241,2241,Sin datos,1966-09-04,Indian
2242,2242,Sin datos,1966-09-16,Spain
2243,2243,Sin datos,1966-09-22,Colombia
2244,2244,Sin datos,1966-09-22,Australia
2245,2245,Sin datos,1966-10-01,Oregon
2246,2246,Sin datos,1966-10-04,Vietnam
2247,2247,Sin datos,1966-10-08,Louisiana
2248,2248,Sin datos,1966-11-11,Massachusetts
2249,2249,Sin datos,1966-11-13,Japan
2250,2250,Sin datos,1966-11-15,Germany
2251,2251,Sin datos,1966-11-20,North Carolina
2252,2252,Sabotaje o terrorismo,1966-11-22,Yemen
2253,2253,Sin datos,1966-11-24,Czechoslovakia
2254,2254,Sin datos,1966-11-26,South Vietnam
2255,2255,Sin datos,1966-11-26,Colombia
2256,2256,Sin datos,1966-12-02,Russia
2257,2257,Sin datos,1966-12-18,Colombia
2258,2258,Piloto indispuesto,1966-12-24,Colombia
2259,2259,Sin datos,1966-12-24,Vietnam
2260,2260,Sin datos,1967-02-06,Syria
2261,2261,Sin datos,1967-02-07,UAR
2262,2262,Sabotaje o terrorismo,1967-02-09,Mexico
2263,2263,Sin datos,1967-02-16,Indonesia
2264,2264,Sin datos,1967-02-20,Honduras
2265,2265,Sin datos,1967-02-28,Philippines
2266,2266,Sin datos,1967-03-05,Ohio
2267,2267,Sin datos,1967-03-05,Liberia
2268,2268,Sin datos,1967-03-08,Pakistan
2269,2269,Error de tráfico aéreo,1967-03-09,Ohio
2270,2270,Sin datos,1967-03-10,South Vietnam
2271,2271,Sin datos,1967-03-10,Oregon
2272,2272,Sin datos,1967-03-11,Italy
2273,2273,Sin datos,1967-03-12,Russia
2274,2274,Piloto indispuesto,1967-03-13,South Africa
2275,2275,Sin datos,1967-03-30,Louisiana
2276,2276,Sin datos,1967-04-02,Peru
2277,2277,Sin datos,1967-04-11,Algeria
2278,2278,Sin datos,1967-04-17,Iran
2279,2279,Sin datos,1967-04-20,Cyprus
2280,2280,Sin datos,1967-04-26,Colombia
2281,2281,Sin datos,1967-04-27,Philippines
2282,2282,Sin datos,1967-05-01,New York
2283,2283,Sin datos,1967-05-15,Northwest Territories Canada
2284,2284,Sin datos,1967-05-19,Canada
2285,2285,Sin datos,1967-06-03,France
2286,2286,Sin datos,1967-06-04,England
2287,2287,Sin datos,1967-06-11,Saudi Arabia
2288,2288,Sin datos,1967-06-12,Mexico
2289,2289,Sin datos,1967-06-12,Ireland
2290,2290,Sin datos,1967-06-15,Brazil
2291,2291,Sin datos,1967-06-17,South Vietnam
2292,2292,Sin datos,1967-06-23,Pennsylvania
2293,2293,Sin datos,1967-06-23,North Carolina
2294,2294,Sin datos,1967-06-24,Saudi Arabia
2295,2295,Sin datos,1967-06-30,Hong Kong
2296,2296,Sin datos,1967-07-06,Philippines
2297,2297,Sin datos,1967-07-19,North Carolina
2298,2298,Sin datos,1967-07-19,Malagasy Republic
2299,2299,Sin datos,1967-07-25,Laos
2300,2300,Sin datos,1967-07-25,Laos
2301,2301,Sin datos,1967-09-05,Canada
2302,2302,Sin datos,1967-10-08,South Vietnam
2303,2303,Sabotaje o terrorismo,1967-10-12,Greece
2304,2304,Sin datos,1967-10-24,South Vietnam
2305,2305,Sin datos,1967-11-03,Brazil
2306,2306,Sin datos,1967-11-04,England
2307,2307,Sin datos,1967-11-05,China
2308,2308,Sin datos,1967-11-06,Ohio
2309,2309,Sin datos,1967-11-16,Russia
2310,2310,Sin datos,1967-11-20,Kentucky
2311,2311,Sin datos,1967-11-30,South Vietnam
2312,2312,Sin datos,1967-12-07,Laos
2313,2313,Sin datos,1967-12-08,Peru
2314,2314,Sin datos,1967-12-10,Wisconsin
2315,2315,Sin datos,1967-12-21,Colorado
2316,2316,Sin datos,1967-12-25,Thailand
2317,2317,Sin datos,1967-12-30,Latvia
2318,2318,Sin datos,1968-01-06,Russia
2319,2319,Sin datos,1968-01-08,South Vietnam
2320,2320,Sin datos,1968-01-10,Nevada
2321,2321,Sin datos,1968-01-15,Egypt
2322,2322,Sin datos,1968-01-27,Comoro Islands
2323,2323,Sin datos,1968-02-07,Canada
2324,2324,Sin datos,1968-02-07,Northern India
2325,2325,Sin datos,1968-02-16,Taiwan
2326,2326,Sin datos,1968-02-24,Laos
2327,2327,Sin datos,1968-02-29,Russia
2328,2328,Sin datos,1968-03-05,South Vietnam
2329,2329,Sin datos,1968-03-06,West Indies
2330,2330,Sin datos,1968-03-08,Philippines
2331,2331,Sin datos,1968-03-09,Reunion
2332,2332,Aves,1968-03-24,Ireland
2333,2333,Sin datos,1968-03-27,Missouri
2334,2334,Sin datos,1968-03-27,Russia
2335,2335,Sin datos,1968-04-08,England
2336,2336,Sin datos,1968-04-08,Chile
2337,2337,Sin datos,1968-04-10,Mexico
2338,2338,Sin datos,1968-04-19,South Vietnam
2339,2339,Sin datos,1968-04-20,South-West  Africa (Namibia)
2340,2340,Sin datos,1968-04-30,West Pakistan
2341,2341,Sin datos,1968-05-03,Texas
2342,2342,Sin datos,1968-05-12,Vietnam
2343,2343,Sin datos,1968-05-22,California
2344,2344,Sin datos,1968-05-28,India
2345,2345,Sin datos,1968-06-12,India
2346,2346,Sin datos,1968-06-18,Spain
2347,2347,Sin datos,1968-06-25,South Vietnam
2348,2348,Sin datos,1968-06-28,Missouri
2349,2349,Sin datos,1968-07-03,England
2350,2350,Sin datos,1968-07-08,Saudi Arabia
2351,2351,Sin datos,1968-07-13,Nigeria
2352,2352,Sin datos,1968-07-15,Brazil
2353,2353,Sin datos,1968-07-18,Off Chili
2354,2354,Sin datos,1968-08-02,Italy
2355,2355,Sin datos,1968-08-04,Wisconsin
2356,2356,Sin datos,1968-08-09,Germany
2357,2357,Sin datos,1968-08-10,West Virginia
2358,2358,Sin datos,1968-08-14,California
2359,2359,Sin datos,1968-08-18,Egypt
2360,2360,Sin datos,1968-08-20,Venezuela
2361,2361,Sin datos,1968-08-31,Norway
2362,2362,Sin datos,1968-09-03,Bulgaria
2363,2363,Sin datos,1968-09-08,New York
2364,2364,Fuego en la cabina,1968-09-11,France
2365,2365,Sin datos,1968-09-28,Nigeria
2366,2366,Sin datos,1968-10-08,Costa Rica
2367,2367,Sin datos,1968-10-11,Czechoslovakia
2368,2368,Sin datos,1968-10-20,Brazil
2369,2369,Sin datos,1968-10-21,South Vietnam
