,flight_id,aircraft_type,helicopter,manufacter
1808,1808,Douglas DC-6B,False,Douglas
1809,1809,de Havilland Canada U-1A Otter,False,de
1810,1810,Vickers Viscount 745D,False,Vickers
1811,1811,Sud Aviation Caravelle 1,False,Sud
1812,1812,Lockheed 1049E Super Constellation,False,Lockheed
1813,1813,de Havilland DH-114 Heron 2D,False,de
1814,1814,Douglas DC-4,False,Douglas
1815,1815,Douglas DC-3 / USN R4-D6,False,Douglas
1816,1816,Antonov 10A,False,Antonov
1817,1817,Douglas DC-7C,False,Douglas
1818,1818,Consolidated PBY-5A Catalina,False,Consolidated
1819,1819,Douglas DC-3,False,Douglas
1820,1820,Lockheed 188C Electra,False,Lockheed
1821,1821,Curtiss C-46,False,Curtiss
1822,1822,Curtiss C-46A-40-CU,False,Curtiss
1823,1823,Douglas DC-3,False,Douglas
1824,1824,Douglas DC-4,False,Douglas
1825,1825,Douglas C-124C Globemaster,False,Douglas
1826,1826,Curtiss C-46,False,Curtiss
1827,1827,Fairchild F-27 / Cessna 310,False,Fairchild
1828,1828,Douglas C-54B,False,Douglas
1829,1829,Douglas DC-3,False,Douglas
1830,1830,Douglas DC-4-1009,False,Douglas
1831,1831,Curtiss C-46,False,Curtiss
1832,1832,Convair CV-880,False,Convair
1833,1833,Ilyushin IL-14P,False,Ilyushin
1834,1834,Fokker F-27 Friendship 100,False,Fokker
1835,1835,Lockheed 749A-79-32 Constellation,False,Lockheed
1836,1836,Convair CV-340-62,False,Convair
1837,1837,Goodyear ZPG-3W (airship),False,Goodyear
1838,1838,Douglas DC-3,False,Douglas
1839,1839,Douglas C-47B-DK,False,Douglas
1840,1840,Douglas DC-7C,False,Douglas
1841,1841,Douglas DC-3,False,Douglas
1842,1842,de Havilland DH-89 Dragon Rapide,False,de
1843,1843,Fairchild C-119G,False,Fairchild
1844,1844,Ilushin IL-14,False,Ilushin
1845,1845,Sikorsky S-58C helicopter,True,Sikorsky
1846,1846,Convair CV-240-4,False,Convair
1847,1847,Douglas C-47,False,Douglas
1848,1848,Ilyushin IL-18B,False,Ilyushin
1849,1849,Avro Lancaster 1,False,Avro
1850,1850,Vickers 634 Viking 1B,False,Vickers
1851,1851,Lockheed 1049G Super Constellation,False,Lockheed
1852,1852,Ilyushin IL-14P,False,Ilyushin
1853,1853,Douglas DC-6,False,Douglas
1854,1854,Douglas DC-6AB,False,Douglas
1855,1855,Douglas R5D-3,False,Douglas
1856,1856,Noorduyn Norseman,False,Noorduyn
1857,1857,Vickers Viscount 837,False,Vickers
1858,1858,Douglas DC-3 (C-53-DO),False,Douglas
1859,1859,Vickers Viscount 739B,False,Vickers
1860,1860,Lockheed 188A Electra,False,Lockheed
1861,1861,de Havilland DH-114 Heron 2,False,de
1862,1862,Curtiss C-46F,False,Curtiss
1863,1863,Tupolev Tu-104A,False,Tupolev
1864,1864,Douglas C-54A-DC,False,Douglas
1865,1865,Douglas DC-3,False,Douglas
1866,1866,Curtiss C-46F-1-CU,False,Curtiss
1867,1867,Douglas C-47A,False,Douglas
1868,1868,Fairchild F-27A,False,Fairchild
1869,1869,Douglas DC-3,False,Douglas
1870,1870,Ilyushin 14M,False,Ilyushin
1871,1871,Curtiss C-46A-60-CK,False,Curtiss
1872,1872,Avro 691 Lancastrian IV,False,Avro
1873,1873,MD DC-8-11 / Lockheed  1049 S Const,False,MD
1874,1874,Convair C-131D (CV-340-79),False,Convair
1875,1875,Douglas DC-3,False,Douglas
1876,1876,Ilyushin IL-18A,False,Ilyushin
1877,1877,Avia 14,False,Avia
1878,1878,Douglas DC-3,False,Douglas
1879,1879,McDonnell Douglas DC-8-21,False,McDonnell
1880,1880,Lockheed WV-2 Super Constellation,False,Lockheed
1881,1881,Douglas DC-3,False,Douglas
1882,1882,Douglas C-118A Liftmaster,False,Douglas
1883,1883,Boeing 707-123,False,Boeing
1884,1884,Douglas DC-3,False,Douglas
1885,1885,Boeing B-707-320,False,Boeing
1886,1886,Douglas DC-3,False,Douglas
1887,1887,Douglas C-47DL,False,Douglas
1888,1888,Ilyushin IL-18,False,Ilyushin
1889,1889,Douglas DC-3,False,Douglas
1890,1890,C-47(DC-3),False,C-47(DC-3)
1891,1891,Lockheed 1649A Starliner,False,Lockheed
1892,1892,Douglas C-124A-DL,False,Douglas
1893,1893,Handley Page Hastings C-2,False,Handley
1894,1894,McDonnell Douglas DC-8-53,False,McDonnell
1895,1895,Lockheed L-188C Electra,False,Lockheed
1896,1896,Douglas DC-4,False,Douglas
1897,1897,Douglas C-54B-1-DC,False,Douglas
1898,1898,Curtiss C-46A,False,Curtiss
1899,1899,Ilyushin IL-14P,False,Ilyushin
1900,1900,Tupolev TU-104B,False,Tupolev
1901,1901,McDonnell Douglas DC-8-12,False,McDonnell
1902,1902,Ilyushin IL-18B,False,Ilyushin
1903,1903,Douglas DC-6,False,Douglas
1904,1904,Douglas DC-6A,False,Douglas
1905,1905,Douglas DC-3,False,Douglas
1906,1906,Vickers Viking 3B,False,Vickers
1907,1907,de Havilland Canada DHC-3 Otter,False,de
1908,1908,Lockheed 049 Constellation,False,Lockheed
1909,1909,Douglas DC-3,False,Douglas
1910,1910,Douglas C-47A (DC-3),False,Douglas
1911,1911,Douglas DC-3,False,Douglas
1912,1912,Douglas DC-6B,False,Douglas
1913,1913,Sud-Aviation Caravelle III,False,Sud-Aviation
1914,1914,Lockheed 188C  Electra,False,Lockheed
1915,1915,Douglas DC-6B,False,Douglas
1916,1916,Fokker F-27 Friendship 100,False,Fokker
1917,1917,Douglas DC-3,False,Douglas
1918,1918,Handley Page Hastings C-2,False,Handley
1919,1919,Bristol 170 Freighter 31M,False,Bristol
1920,1920,Douglas DC-7C,False,Douglas
1921,1921,Lockheed C-69 Constellation,False,Lockheed
1922,1922,Lockheed L-749A Constellation,False,Lockheed
1923,1923,Aero Commander 680F,False,Aero
1924,1924,,,
1925,1925,Douglas C-54 Skymaster,False,Douglas
1926,1926,de Havilland Comet 4,False,de
1927,1927,Vickers Viscount 720,False,Vickers
1928,1928,Boeing 720-030B,False,Boeing
1929,1929,Fairchild C-119G / Fairchild C-119,False,Fairchild
1930,1930,Curtiss C-46,False,Curtiss
1931,1931,Ilyushin IL-18B,False,Ilyushin
1932,1932,de Havilland Comet 4B,False,de
1933,1933,Grumman G-21A Goose,False,Grumman
1934,1934,Douglas DC-3,False,Douglas
1935,1935,Ilyushin IL-18B,False,Ilyushin
1936,1936,Douglas DC-3,False,Douglas
1937,1937,Curtiss C-46D,False,Curtiss
1938,1938,Antonov AN-10A,False,Antonov
1939,1939,Douglas DC-3,False,Douglas
1940,1940,Fairchild F-27,False,Fairchild
1941,1941,Douglas C-47A,False,Douglas
1942,1942,Boeing B-707-123B,False,Boeing
1943,1943,Douglas DC-7C,False,Douglas
1944,1944,Douglas DC-3,False,Douglas
1945,1945,Lockheed C-130A Hercules,False,Lockheed
1946,1946,Douglas DC-6B,False,Douglas
1947,1947,Fairchild F-27,False,Fairchild
1948,1948,Lockheed 1049H Super Constellation,False,Lockheed
1949,1949,Lockheed 1049H Super Constellation,False,Lockheed
1950,1950,Nord 2501 Noratlas,False,Nord
1951,1951,Ilyushin IL-14,False,Ilyushin
1952,1952,Douglas C-47,False,Douglas
1953,1953,Douglas C-47,False,Douglas
1954,1954,Douglas C-47A-1,False,Douglas
1955,1955,Douglas C-47A,False,Douglas
1956,1956,Douglas C-47,False,Douglas
1957,1957,Convair CV-240-0,False,Convair
1958,1958,Consolidated Catalina,False,Consolidated
1959,1959,Douglas DC-3,False,Douglas
1960,1960,Lockheed C-130A Hercules,False,Lockheed
1961,1961,Boeing B-707-124,False,Boeing
1962,1962,Lockheed C121J,False,Lockheed
1963,1963,Li-2,False,Li-2
1964,1964,Boeing B-707-328,False,Boeing
1965,1965,Tupolev Tu-104B,False,Tupolev
1966,1966,Boeing B-707-328,False,Boeing
1967,1967,Antonov AN-10A,False,Antonov
1968,1968,Tupolev TU-104A,False,Tupolev
1969,1969,Ilyushin IL-14,False,Ilyushin
1970,1970,McDonnell Douglas DC-8-43,False,McDonnell
1971,1971,Douglas DC-4,False,Douglas
1972,1972,Douglas C-47A,False,Douglas
1973,1973,Douglas C-47,False,Douglas
1974,1974,de Havilland Comet 4C,False,de
1975,1975,Bristol Britannia 314,False,Bristol
1976,1976,Antonov An-10A,False,Antonov
1977,1977,Douglas DC-3,False,Douglas
1978,1978,Douglas DC-3,False,Douglas
1979,1979,McDonnell Douglas DC-8-33,False,McDonnell
1980,1980,Douglas DC-3,False,Douglas
1981,1981,Douglas DC-3,False,Douglas
1982,1982,Lockheed P2V-7,False,Lockheed
1983,1983,Tupolev TU-104A,False,Tupolev
1984,1984,Lockheed 18 Lodestar,False,Lockheed
1985,1985,Douglas C-47A,False,Douglas
1986,1986,Avia 14,False,Avia
1987,1987,Boeing KC-135A,False,Boeing
1988,1988,Aeroflot,False,Aeroflot
1989,1989,Douglas C-47 Skytrain,False,Douglas
1990,1990,Douglas C-47A,False,Douglas
1991,1991,Lockheed 1049H-82 Super Constellation,False,Lockheed
1992,1992,Vickers 757 Viscount,False,Vickers
1993,1993,Avia 14,False,Avia
1994,1994,Fokker F-27 Friendship 100,False,Fokker
1995,1995,Convair CV-440 -62,False,Convair
1996,1996,Convair CV-340/440,False,Convair
1997,1997,Tupolev TU-104B,False,Tupolev
1998,1998,Douglas DC-3,False,Douglas
1999,1999,Vickers 828 Viscount,False,Vickers
2000,2000,Vickers Viscount 745D,False,Vickers
2001,2001,Douglas C-54D,False,Douglas
2002,2002,Ilyushin IL-18D,False,Ilyushin
2003,2003,Saab Scandia / Cessna 310,False,Saab
2004,2004,Boeing B-707-441,False,Boeing
2005,2005,Douglas DC-7B,False,Douglas
2006,2006,Douglas C-47,False,Douglas
2007,2007,Lockheed 049-46-21 Constellation,False,Lockheed
2008,2008,Lockheed 1049H Super Constellation,False,Lockheed
2009,2009,Vickers Viscount 804,False,Vickers
2010,2010,KB-50,False,KB-50
2011,2011,Convair CV-240-2,False,Convair
2012,2012,Channel Air Bridge,False,Channel
2013,2013,Boeing B307-1 Stratoliner,False,Boeing
2014,2014,Beechcraft AT-11 Kansan,False,Beechcraft
2015,2015,Lisunov LI-2,False,Lisunov
2016,2016,Convair CV-240-0,False,Convair
2017,2017,Fairchild F-27,False,Fairchild
2018,2018,Curtiss C-46F,False,Curtiss
2019,2019,Vickers Viscount 812,False,Vickers
2020,2020,Lockheed P-3A Orion,False,Lockheed
2021,2021,Vickers Viscount 754D / Douglas C-47,False,Vickers
2022,2022,Lockheed 1049H Super Constellation,False,Lockheed
2023,2023,Antonov An-10A,False,Antonov
2024,2024,Boeing B-720-051B,False,Boeing
2025,2025,Twin Apache,False,Twin
2026,2026,Douglas DC-7,False,Douglas
2027,2027,Douglas DC-3,False,Douglas
2028,2028,Ilyushin IL-18V,False,Ilyushin
2029,2029,Piper PA-24-250 Comanche,False,Piper
2030,2030,Avro 685 York C1,False,Avro
2031,2031,Douglas DC-6B,False,Douglas
2032,2032,de Havilland Comet 4C,False,de
2033,2033,H-21B,False,H-21B
2034,2034,Douglas DC-3,False,Douglas
2035,2035,Ilyushin IL-18,False,Ilyushin
2036,2036,Vickers Viscount 759D,False,Vickers
2037,2037,Convair CV-340-59,False,Convair
2038,2038,Douglas DC-6B,False,Douglas
2039,2039,Douglas DC-3,False,Douglas
2040,2040,Douglas DC-7CF,False,Douglas
2041,2041,Douglas C-47,False,Douglas
2042,2042,Douglas DC-3,False,Douglas
2043,2043,Douglas C-47A,False,Douglas
2044,2044,VEB 14P,False,VEB
2045,2045,Fairchild C-119,False,Fairchild
2046,2046,Douglas DC-3,False,Douglas
2047,2047,Martin 404,False,Martin
2048,2048,Douglas DC-3,False,Douglas
2049,2049,Tupolev TU-104B,False,Tupolev
2050,2050,Douglas C-47,False,Douglas
2051,2051,Curtiss C-46F,False,Curtiss
2052,2052,de Havilland Comet 4C,False,de
2053,2053,Douglas DC-3,False,Douglas
2054,2054,Catalina Flying Boat,False,Catalina
2055,2055,Vickers Viscount 708,False,Vickers
2056,2056,Curtiss C-46F-1-CU,False,Curtiss
2057,2057,de Havilland DH-114 Heron,False,de
2058,2058,Tupolev Tu-124,False,Tupolev
2059,2059,Ilyushin Il-14P,False,Ilyushin
2060,2060,Boeing KC-135A / Boeing KC-135A,False,Boeing
2061,2061,Curtiss C-46 Commando,False,Curtiss
2062,2062,Sud-Aviation Caravelle III,False,Sud-Aviation
2063,2063,Vickers Viscount 768D,False,Vickers
2064,2064,Vickers Viking 1B,False,Vickers
2065,2065,Douglas C-133A,False,Douglas
2066,2066,Douglas C-74,False,Douglas
2067,2067,Boeing Vetrol 107 II helicopter,True,Boeing
2068,2068,Antonov AN-12,False,Antonov
2069,2069,Ilyushin IL-14,False,Ilyushin
2070,2070,BAC One-Eleven 200AB,False,BAC
2071,2071,Douglas DC-3,False,Douglas
2072,2072,McDonnell Douglas DC-8F-54F,False,McDonnell
2073,2073,Curtis C-46A-20-CU,False,Curtis
2074,2074,Boeing B-707-121,False,Boeing
2075,2075,Douglas C-54A,False,Douglas
2076,2076,Vickers 634 Viking 1B,False,Vickers
2077,2077,Douglas DC-6B,False,Douglas
2078,2078,Douglas DC-3,False,Douglas
2079,2079,Douglas C-47A,False,Douglas
2080,2080,Beech D18S,False,Beech
2081,2081,Douglas DC-3,False,Douglas
2082,2082,Ilyushin IL-14,False,Ilyushin
2083,2083,Douglas DC-3,False,Douglas
2084,2084,McDonnell Douglas DC-8-21,False,McDonnell
2085,2085,Convair CV-240-0,False,Convair
2086,2086,Bristol Britannia 312,False,Bristol
2087,2087,Lockheed 049 Constellation,False,Lockheed
2088,2088,Fairchild C-119,False,Fairchild
2089,2089,Douglas DC-3,False,Douglas
2090,2090,Douglas DC-3,False,Douglas
2091,2091,Douglas DC-4,False,Douglas
2092,2092,Douglas DC-3C,False,Douglas
2093,2093,Piper PA-23,False,Piper
2094,2094,Vickers Viscount 785D,False,Vickers
2095,2095,Douglas C-54A-10-DC,False,Douglas
2096,2096,Douglas DC-3,False,Douglas
2097,2097,Sud Aviation Caravelle 3,False,Sud
2098,2098,Cessna 185,False,Cessna
2099,2099,Fairchild C-119G / Fairchild C-119G,False,Fairchild
2100,2100,Fairchild F-27A,False,Fairchild
2101,2101,Douglas C-54,False,Douglas
2102,2102,Lockheed P-2E Neptune,False,Lockheed
2103,2103,Boeing C-135B,False,Boeing
2104,2104,de Havilland Canada DHC-3 Otter,False,de
2105,2105,Douglas C-47-DL (DC-3),False,Douglas
2106,2106,Douglas C-47A,False,Douglas
2107,2107,Curtiss C-46-CU,False,Curtiss
2108,2108,Douglas DC-3,False,Douglas
2109,2109,Caravelle VIR,False,Caravelle
2110,2110,Vickers Viscount 745D,False,Vickers
2111,2111,Boeing 720,False,Boeing
2112,2112,Douglas DC-7B,False,Douglas
2113,2113,Beechcraft 35-B33 Debonair,False,Beechcraft
2114,2114,Douglas C-47A-25-DK,False,Douglas
2115,2115,Ilyushin IL-18B,False,Ilyushin
2116,2116,Douglas C-47,False,Douglas
2117,2117,Vickers Viscount 710C,False,Vickers
2118,2118,Douglas C-47A,False,Douglas
2119,2119,Lockheed L-749A-79 Constellation,False,Lockheed
2120,2120,Douglas DC-6B,False,Douglas
2121,2121,Ilyushin IL-14,False,Ilyushin
2122,2122,Ilyushin IL-18,False,Ilyushin
2123,2123,Douglas A-3D Skywarrior,False,Douglas
2124,2124,Beechcraft C45G,False,Beechcraft
2125,2125,Fairchild F-27A,False,Fairchild
2126,2126,Lockheed P-3A,False,Lockheed
2127,2127,Convair CV-440,False,Convair
2128,2128,Boeing B-707-331,False,Boeing
2129,2129,Douglas DC-4,False,Douglas
2130,2130,Douglas DC-3,False,Douglas
2131,2131,Fairchild C-123,False,Fairchild
2132,2132,Douglas DC-3,False,Douglas
2133,2133,Douglas DC-3,False,Douglas
2134,2134,Lockheed L-1049H Super Constellation,False,Lockheed
2135,2135,Curtiss C-46,False,Curtiss
2136,2136,Curtis C-46A,False,Curtis
2137,2137,Lisunov LI-2,False,Lisunov
2138,2138,Ilyushin IL-18B,False,Ilyushin
2139,2139,Boeing KC-135A,False,Boeing
2140,2140,Curtiss C-46,False,Curtiss
2141,2141,Douglas C-124C,False,Douglas
2142,2142,Douglas DC-6B,False,Douglas
2143,2143,Douglas DC-7B,False,Douglas
2144,2144,Ilyushin IL-14P,False,Ilyushin
2145,2145,Curtiss C-46A,False,Curtiss
2146,2146,Li-2,False,Li-2
2147,2147,Tupolev Tu-124V,False,Tupolev
2148,2148,Douglas DC-3,False,Douglas
2149,2149,Handley Page HPR-7 Herald 211,False,Handley
2150,2150,Douglas DC--3,False,Douglas
2151,2151,Antonov AN-24,False,Antonov
2152,2152,Douglas C-47,False,Douglas
2153,2153,Canadair CP-107 MK-2,False,Canadair
2154,2154,Douglas C-47,False,Douglas
2155,2155,Convair CV-440-62,False,Convair
2156,2156,Handley Page Dart Herald 207,False,Handley
2157,2157,Douglas C-47B,False,Douglas
2158,2158,Douglas DC-6A,False,Douglas
2159,2159,Lockheed 1049G-55 Super Constellation,False,Lockheed
2160,2160,Boeing B-720-040B,False,Boeing
2161,2161,Noorduyn Norseman,False,Noorduyn
2162,2162,Bell UH-1D / Bell UH1D (helicopters),True,Bell
2163,2163,Boeing C-135A,False,Boeing
2164,2164,Boeing B-707-321B,False,Boeing
2165,2165,Boeing B-707-124,False,Boeing
2166,2166,Handley Page Hastings C Mark 1,False,Handley
2167,2167,Antonov AN-12,False,Antonov
2168,2168,Douglas DC-6B,False,Douglas
2169,2169,EC-121H (Super Constellation),False,EC-121H
2170,2170,de Havilland 106A,False,de
2171,2171,Douglas C-47,False,Douglas
2172,2172,Douglas C-54D,False,Douglas
2173,2173,Curtiss C-46A,False,Curtiss
2174,2174,Boeing B-727-22,False,Boeing
2175,2175,Vickers 804 Viscount,False,Vickers
2176,2176,Lockheed KC-130F,False,Lockheed
2177,2177,Aero Commander 680,False,Aero
2178,2178,Douglas DC-3A,False,Douglas
2179,2179,Douglas DC-3,False,Douglas
2180,2180,Douglas DC-3,False,Douglas
2181,2181,Transportes Aéreos Orientales,False,Transportes
2182,2182,Boeing B-707-121B,False,Boeing
2183,2183,Beechcraft C-45H,False,Beechcraft
2184,2184,Fokker F-27 Friendship 200,False,Fokker
2185,2185,Douglas DC-3 / Piper PA-18A,False,Douglas
2186,2186,Boeing 307 Stratoliner B-1,False,Boeing
2187,2187,Douglas DC-3,False,Douglas
2188,2188,Vickers Vanguard 951,False,Vickers
2189,2189,Douglas C-47A,False,Douglas
2190,2190,Douglas C-54,False,Douglas
2191,2191,Boeing B-727-23,False,Boeing
2192,2192,Douglas C-47DL,False,Douglas
2193,2193,Tupolev TU-124,False,Tupolev
2194,2194,Boeing B-727-22,False,Boeing
2195,2195,Learjet 23,False,Learjet
2196,2196,Douglas C-53-DO (DC-3A),False,Douglas
2197,2197,Boeing B-707-131B / L1049C Constellation,False,Boeing
2198,2198,Douglas DC-3,False,Douglas
2199,2199,Fairchild C-123C,False,Fairchild
2200,2200,Douglas DC-3A,False,Douglas
2201,2201,Douglas DC-3 / Douglas DC-3,False,Douglas
2202,2202,Ilyushin IL-14P,False,Ilyushin
2203,2203,DC3(C47),False,DC3(C47)
2204,2204,Antonov AN-2,False,Antonov
2205,2205,Douglas DC-6-54B,False,Douglas
2206,2206,Boeing B52 Stratofortress/Boeing KC 135A,False,Boeing
2207,2207,Douglas DC-3,False,Douglas
2208,2208,Boeing B-707-437,False,Boeing
2209,2209,Fairchild C-123B,False,Fairchild
2210,2210,Convair CV-440-0,False,Convair
2211,2211,Boeing B-727-81,False,Boeing
2212,2212,Fokker F-27 Friendship 200,False,Fokker
2213,2213,Sud Aviation SE-210 Caravelle VIN,False,Sud
2214,2214,Tupolev Tu-114,False,Tupolev
2215,2215,Ilyushin II-14,False,Ilyushin
2216,2216,Douglas DC-6B,False,Douglas
2217,2217,McDonnell Douglas DC-8-43,False,McDonnell
2218,2218,Boeing B-707-436,False,Boeing
2219,2219,Douglas DC-6A,False,Douglas
2220,2220,Grumman G-21A,False,Grumman
2221,2221,Antonov AN-24B,False,Antonov
2222,2222,Curtiss C-46F,False,Curtiss
2223,2223,Lockheed 188C Electra,False,Lockheed
2224,2224,Ilyushin IL-14,False,Ilyushin
2225,2225,Lockheed 749A Constellation,False,Lockheed
2226,2226,Boeing CH47A (helicopter),True,Boeing
2227,2227,Curtis C-46E-1-CS Commando,False,Curtis
2228,2228,Douglas DC-3,False,Douglas
2229,2229,Douglas DC-8-52,False,Douglas
2230,2230,Curtiss C-46D,False,Curtiss
2231,2231,de Havilland 104-6A,False,de
2232,2232,Lockheed C-130B Hercules,False,Lockheed
2233,2233,Beechcraft H50,False,Beechcraft
2234,2234,Curtiss C-46D,False,Curtiss
2235,2235,BAC One-Eleven 203AE,False,BAC
2236,2236,Ilyushin IL-14,False,Ilyushin
2237,2237,Curtiss C-46F-1-CU,False,Curtiss
2238,2238,Chance Vought F-8E,False,Chance
2239,2239,Grumman G-21 Goose,False,Grumman
2240,2240,Bristol Britannia 102,False,Bristol
2241,2241,Sud Aviation SE-210 Caravelle,False,Sud
2242,2242,Douglas DC-3,False,Douglas
2243,2243,Douglas DC-4,False,Douglas
2244,2244,Vickers Viscount 832,False,Vickers
2245,2245,McDonnell Douglas DC-9-14,False,McDonnell
2246,2246,de Havilland Canada CV-2B Caribou,False,de
2247,2247,Bell 204B helicopter,True,Bell
2248,2248,Lockheed EC-121H,False,Lockheed
2249,2249,NAMC-YS-11-111,False,NAMC-YS-11-111
2250,2250,Boeing 727-21,False,Boeing
2251,2251,Martin 404,False,Martin
2252,2252,Douglas DC-3,False,Douglas
2253,2253,Ilyushin IL-18B,False,Ilyushin
2254,2254,Douglas C-47D,False,Douglas
2255,2255,Consolidated  PBY-5A Catalina,False,Consolidated
2256,2256,Tupolev TU-114B,False,Tupolev
2257,2257,Lockheed L-1649A Starliner,False,Lockheed
2258,2258,Douglas C-47A-80-DL,False,Douglas
2259,2259,Canadair CL-44D4-1,False,Canadair
2260,2260,Douglas DC-3,False,Douglas
2261,2261,Antonov AN-24,False,Antonov
2262,2262,Antonov AN-12,False,Antonov
2263,2263,Lockheed L-188C Electra,False,Lockheed
2264,2264,Douglas DC-6,False,Douglas
2265,2265,Fokker F-27 Friendship 100,False,Fokker
2266,2266,Convair CV-580,False,Convair
2267,2267,McDonnell Douglas DC-8-33,False,McDonnell
2268,2268,AT L98 Carvair,False,AT
2269,2269,MD Douglas DC-9-15 / Beechcraft Baron-55,False,MD
2270,2270,Douglas C-47J,False,Douglas
2271,2271,Fairchild F-27,False,Fairchild
2272,2272,de Havilland Canada DHC-6 Twin Otter 100,False,de
2273,2273,Ilyushin IL-14P,False,Ilyushin
2274,2274,Vickers Viscount 818,False,Vickers
2275,2275,McDonnell Douglas DC-8-51,False,McDonnell
2276,2276,Lockheed 18 Lodestar,False,Lockheed
2277,2277,Douglas DC-4,False,Douglas
2278,2278,Lockheed C-130B,False,Lockheed
2279,2279,Bristol Britannia 175,False,Bristol
2280,2280,Douglas DC-3,False,Douglas
2281,2281,Fokker F-27 Friendship 400,False,Fokker
2282,2282,de Havilland DH-104 / Piper PA-28,False,de
2283,2283,Curtiss C-46T,False,Curtiss
2284,2284,Douglas DC-8-54F,False,Douglas
2285,2285,Douglas C54A,False,Douglas
2286,2286,Canadair C-4 Argonaut,False,Canadair
2287,2287,Douglas DC-3,False,Douglas
2288,2288,Douglas DC-3A-197D,False,Douglas
2289,2289,Bristol 170 Freighter 31E,False,Bristol
2290,2290,Douglas C-47,False,Douglas
2291,2291,Lockheed C-130B,False,Lockheed
2292,2292,BAC One Eleven 204AF,False,BAC
2293,2293,Bell UH-1B / Sikorsky CH53A helicopters,True,Bell
2294,2294,Douglas DC-3,False,Douglas
2295,2295,Sud Aviation SE-210 Caravelle III,False,Sud
2296,2296,Fokker F-27 Friendship 100,False,Fokker
2297,2297,Boeing B-727-22 / Cessna 310,False,Boeing
2298,2298,Douglas DC-4-1009,False,Douglas
2299,2299,Douglas DC-3,False,Douglas
2300,2300,Douglas DC-3,False,Douglas
2301,2301,Ilyushin IL-18,False,Ilyushin
2302,2302,Lockheed C130B,False,Lockheed
2303,2303,de Havilland Comet 4B,False,de
2304,2304,Douglas DC-3,False,Douglas
2305,2305,Handley Page HPR-7 Herald 214,False,Handley
